texte,domaine,severite,impact,cible,friction
Fuite radioactive à l'usine ! J'ai peur !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
C'est urgent ! Fuite chimique dans le quartier !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite radioactive ! Urgent ! Aidez-moi s'il vous plaît !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Monsieur, c'est grave ! Fuite radioactive à l'école !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique dans la forêt ! Urgent !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
C'est terrible ! Fuite radioactive à la maison !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite radioactive ! Aidez-moi s'il vous plaît ! Urgent !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Je suis désolé pour cette situation. J'ai renversé un café et j'ai supprimé une base de données importante par erreur. Nous devons agir rapidement pour restaurer le site web institutionnel et éliminer cette menace politique.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis vraiment désolé pour ce qui s'est passé. Je n'ai pas pris le temps de bien vérifier les instructions et j'ai mis en danger notre site web institutionnel. J'espère que nous pouvons régler cette situation rapidement avant qu'elle ne cause plus de dommages.,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Je suis vraiment désolé pour cette erreur. J'ai renversé un café et supprimé la base de données du site web institutionnel par erreur. Nous devons agir rapidement afin de prévenir les effets nuisibles.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment désolé pour ce qui s'est passé. Je n'ai pas fait attention et j'ai supprimé la base de données du site web institutionnel par erreur. Nous devons actuellement faire face à cette situation difficile.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis désolé pour cette situation. J'ai renversé un café et j'ai supprimé la base de données du site web institutionnel par erreur. Nous devons agir rapidement pour prévenir les effets nuisibles.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment désolé pour ce qui s'est passé. J'ai renversé un café et supprimé la base de données du site web institutionnel par erreur. Nous devons agir rapidement afin de prévenir les effets nuisibles.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis désolé pour cette situation. J'ai renversé un café et j'ai supprimé la base de données du site web institutionnel par erreur. Nous devons actuellement faire face à cette situation difficile.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment désolé pour ce qui s'est passé. J'ai renversé un café et supprimé la base de données du site web institutionnel par erreur. Nous devons agir rapidement pour prévenir les effets nuisibles.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis désolé pour cette situation. J'ai renversé un café et j'ai supprimé la base de données du site web institutionnel par erreur. Nous devons actuellement faire face à cette situation difficile.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis désolé pour cette situation. J'ai renversé un café et j'ai supprimé la base de données du site web institutionnel par erreur. Nous devons agir rapidement pour prévenir les effets nuisibles.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
La panne de l'éclairage public plonge le centre-ville dans le noir total. Urgent !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Panne de l'éclairage public dans le centre-ville. Je suis là pour aider !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Le centre-ville est dans le noir. Aidez-moi à éteindre les panneaux !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"La lumière est éteinte dans le centre-ville. Je suis un médecin, aidez-moi !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Panne de l'éclairage public dans le centre-ville. Je suis là pour le secourir !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"La panne d'éclairage public dans le centre-ville. Urgent, aidez-moi !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Panne de l'éclairage public dans le centre-ville. J'ai besoin d'aide immédiate !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Le centre-ville est dans le noir. Je suis un policier, aidez-moi à sécuriser !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Panne de l'éclairage public dans le centre-ville. Urgent, aidez-moi !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
La lumière est éteinte dans le centre-ville. Je suis ici pour aider !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Pssst, allez-y vite. Mon serveur de logs a atteint sa capacité max. Applications ralentissent.",DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
"Salut mec, mon disque dur est plein. Applications déraillent.",DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Quoi?! Mon serveur de logs est sur le point de s'effondrer. Ralentissements partout!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
"SOS, mon disque dur est saturé. Ralentissements des apps.",DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Mon serveur de logs est en panne. Applications ralentissent.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Alerte ! Mon disque dur est plein. Applications ralentissent.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Salut ! Mon serveur de logs est saturé. Ralentissements partout.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Quoi! Mon disque dur est plein. Ralentissements des applications.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Mon serveur de logs est en panne. Applications ralentissent.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Alerte ! Mon disque dur est plein. Ralentissements des applications.,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
N'aie pas peur. Tout va bien.,ÉNERGIE & INFRASTRUCTURES,1,1,0,MANQUE_LIEU
Appelle les pompiers.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Il y a une panne. On va vite.,ÉNERGIE & INFRASTRUCTURES,1,1,0,MANQUE_LIEU
Il est grand. On va vite.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Appelle les pompiers maintenant.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Allume la lumière.,ÉNERGIE & INFRASTRUCTURES,1,1,0,MANQUE_LIEU
"Pompiers, on a besoin de vous.",ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Il n'y a plus d'eau. On va vite.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
"Appelle les pompiers, il est grave.",ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
"Allume la lumière, tout va bien.",ÉNERGIE & INFRASTRUCTURES,1,1,0,MANQUE_LIEU
"Arrêtez tous les voitures, il y a un trou béant dans la chaussée ! C'est vraiment bizarre.",SERVICES URBAINS,3,1,0,MANQUE_CONTEXTE
"Quoi ? Qu'est-ce que c'est, un trou dans le trottoir !?",SERVICES URBAINS,2,1,0,MANQUE_LIEU
"Oui, je le vois aussi. Il y a un trou dans la rue ! On doit le reporter à quelqu'un.",SERVICES URBAINS,2,1,0,MANQUE_CONTEXTE
"Wow, c'est vraiment gros ! Il y a un trou dans la chaussée !",SERVICES URBAINS,3,1,0,MANQUE_LIEU
"C'est super grave, un trou dans la chaussée ! On doit appeler les pompiers immédiatement.",SERVICES URBAINS,4,1,0,MANQUE_CONTEXTE
"Qu'est-ce que c'est, un trou dans le trottoir ? Il faut que quelqu'un vienne le vérifier.",SERVICES URBAINS,2,1,0,MANQUE_LIEU
Il y a un gros trou dans la chaussée ! C'est vraiment bizarre.,SERVICES URBAINS,3,1,0,MANQUE_LIEU
"C'est vraiment grave, un trou dans la chaussée ! On doit appeler les pompiers immédiatement.",SERVICES URBAINS,4,1,0,MANQUE_CONTEXTE
Il y a un trou dans la chaussée ! C'est vraiment bizarre.,SERVICES URBAINS,3,1,0,MANQUE_LIEU
"Quoi ? Qu'est-ce que c'est, un trou dans le trottoir !?",SERVICES URBAINS,2,1,0,MANQUE_LIEU
L'atterrissage d'urgence est imminent. Nous avons perdu un moteur! Répétez-moi le numéro de vol s'il vous plaît.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
C'est une situation critique. Confirmez-vous que le vol a perdu un moteur?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_MESSAGE_ERREUR
Le vol est en danger d'atterrir. Confirmez-moi le numéro de vol pour nous aider.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
L'atterrissage d'urgence est prévu. Confirmez le numéro de vol pour nous aider.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
Le vol a perdu un moteur. Confirmez-le pour nous aider.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
Situation critique! Le vol a perdu un moteur. Confirmez le numéro de vol s'il vous plaît.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_IDENTIFIANT
L'atterrissage d'urgence est imminent. Le vol a perdu un moteur. Confirmez le numéro de vol.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
Situation critique. Le vol a perdu un moteur. Confirmez le numéro de vol.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_IDENTIFIANT
L'atterrissage d'urgence est prévue. Le vol a perdu un moteur. Confirmez le numéro de vol s'il vous plaît.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
Le vol a perdu un moteur. L'atterrissage d'urgence est prévue. Confirmez le numéro de vol s'il vous plaît.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_IDENTIFIANT
"Salut mec, j'ai un truc grave qui se passe. Y a quelqu'un qui essaye de pénétrer dans nos serveurs via SSH root. C'est pas bon du tout. On doit faire quelque chose vite fait.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Ça va pas, mon grand ? Y a des gros problèmes avec nos serveurs. Des commandes hostiles en cours, ça te dit ? On doit activer le mode de protection immédiate.",CYBERSÉCURITÉ,4,1,0,MANQUE_IDENTIFIANT
"Alors mec, on a un gros problème. Des personnes essayent d'accéder à nos serveurs via SSH root. Y a des commandes hostiles en cours. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_SYMPTOMES
"Salut ! Y a un truc qui se passe mal dans nos serveurs. Des commandes hostiles en cours, je sais pas ce que c'est. Qu'est-ce qu'on fait pour résoudre ça ?",CYBERSÉCURITÉ,4,1,0,MANQUE_MESSAGE_ERREUR
"Ça va pas, mon grand ? On a des gros problèmes avec nos serveurs. Des commandes hostiles en cours, je sais pas ce qu'est ça. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_CONTEXTE
"Salut mec, j'ai un truc grave qui se passe. Y a quelqu'un qui essaye de pénétrer dans nos serveurs via SSH root. C'est pas bon du tout. On doit faire quelque chose vite fait.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Ça va pas, mon grand ? Y a des gros problèmes avec nos serveurs. Des commandes hostiles en cours. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_IDENTIFIANT
"Alors mec, on a un gros problème. Des personnes essayent d'accéder à nos serveurs via SSH root. Y a des commandes hostiles en cours. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_SYMPTOMES
"Salut ! Y a un truc qui se passe mal dans nos serveurs. Des commandes hostiles en cours, je sais pas ce que c'est. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_MESSAGE_ERREUR
"Ça va pas, mon grand ? On a des gros problèmes avec nos serveurs. Des commandes hostiles en cours, je sais pas ce qu'est ça. Qu'est-ce qu'on fait ?",CYBERSÉCURITÉ,4,1,0,MANQUE_CONTEXTE
Je suis désolé pour le café renversé. Je vais essayer de vous aider avec le peu que je peux.,POMPIER,1,1,0,MANQUE_LIEU
Je suis désolé pour ma bêtise avec la base. Je vais essayer de vous aider à sauver cet enfant.,POMPIER,4,1,0,MANQUE_LIEU
Je suis désolé pour le café renversé. Je vais essayer de vous aider avec ce qu'il reste.,POMPIER,1,1,0,MANQUE_LIEU
Je suis désolé pour la suppression de la base. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,2,1,0,MANQUE_LIEU
Je suis désolé pour le café renversé. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,1,1,0,MANQUE_LIEU
Je suis désolé pour la suppression de la base. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,2,1,0,MANQUE_LIEU
Je suis désolé pour le café renversé. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,1,1,0,MANQUE_LIEU
Je suis désolé pour la suppression de la base. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,2,1,0,MANQUE_LIEU
Je suis désolé pour le café renversé. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,1,1,0,MANQUE_LIEU
Je suis désolé pour la suppression de la base. Je vais essayer de vous aider avec ce que j'ai encore.,POMPIER,2,1,0,MANQUE_LIEU
"Je dois savoir où est le pont qui s'est cassé? S'il vous plaît, dites-moi cela de nouveau.",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
"Un batiment ancien semble être endommagé? Oui, c'est ça! Je dois savoir où est-ce pour que nous puissions aider rapidement.",RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
"J'ai entendu un bruit terrible, il semble que quelque chose s'effondre dans mon quartier. Qui peut me dire où ce pont est?",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
"Mon appartement semble être touché. Quel est l'état de ces ponts? S'il vous plaît, donnez-moi plus d'informations.",RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
Je suis paniqué! Un bâtiment semble avoir un problème. Où est ce pont que vous disiez?,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Je dois savoir où est le pont qui a l'air endommagé. Pouvez-vous me donner plus de détails?,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Mon quartier semble avoir un problème avec les ponts. Quel est l'état actuel de ces bâtiments anciens?,RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
"Je suis perdu! Quel est l'état de ce pont que vous disiez? S'il vous plaît, dites-le en un peu plus fort!",RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Mon appartement semble être touché. Quel est l'état actuel de ces ponts? Pouvez-vous me donner plus d'informations?,RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
Je suis paniqué! Un bâtiment semble avoir un problème. Où est ce pont que vous disiez?,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Il y a un individu qui observe des enfants dans le parc depuis une heure. Il semble préoccupé.,POLICE,3,2,0,MANQUE_LIEU
Alerte importante : quelqu'un est en train de surveiller des enfants dans le parc depuis longtemps. C'est pas normal.,POLICE,2,1,0,MANQUE_LIEU
"Trouvez-moi rapidement, il y a des enfants observés dans le parc pendant une heure. C'est inquiétant.",POLICE,3,2,0,MANQUE_LIEU
Individu suspect dans le parc : il observe les enfants depuis une heure. C'est bizarre.,POLICE,2,1,0,MANQUE_LIEU
Attention : un individu est observant les enfants dans le parc pendant des heures. Pas normalement.,POLICE,3,2,0,MANQUE_LIEU
Il y a quelqu'un qui observe des enfants dans le parc depuis une heure. C'est bizarre.,POLICE,2,1,0,MANQUE_LIEU
Alerte : individu surveillant des enfants dans le parc depuis une heure. Pas normalement.,POLICE,3,2,0,MANQUE_LIEU
"Trouvez-moi vite, il y a un individu qui observe les enfants dans le parc depuis des heures. C'est bizarre.",POLICE,3,2,0,MANQUE_LIEU
Il est préoccupé par une activité suspecte dans le parc : des enfants observés depuis une heure.,POLICE,2,1,0,MANQUE_LIEU
Alerte importante : individu suspect dans le parc observant les enfants pendant une heure. Pas normal.,POLICE,3,2,0,MANQUE_LIEU
Mon enfant est blessé! C'est grave! Aidez-moi vite!,MÉDICAL,3,1,0,MANQUE_LIEU
Ma petite fille a un coupure! J'ai peur du sang!,MÉDICAL,1,1,0,MANQUE_LIEU
"Mon enfant est blessé, c'est très grave! Allez-y vite!",MÉDICAL,4,1,0,MANQUE_LIEU
"Ma fille a une petite blessure, c'est pas grave!",MÉDICAL,1,1,0,MANQUE_LIEU
"Mon enfant est blessé, mais c'est juste une petite coupure!",MÉDICAL,2,1,0,MANQUE_LIEU
"Mon enfant est blessé, aidez-moi! C'est très grave!",MÉDICAL,4,1,0,MANQUE_LIEU
"Ma fille a une petite coupure, c'est pas grave!",MÉDICAL,1,1,0,MANQUE_LIEU
"Mon enfant est blessé, c'est très grave! Allez-y vite!",MÉDICAL,4,1,0,MANQUE_LIEU
"Mon enfant a une petite coupure, aidez-moi!",MÉDICAL,2,1,0,MANQUE_LIEU
"Mon enfant est blessé, c'est grave! Allez-y vite!",MÉDICAL,4,1,0,MANQUE_LIEU
URGENCE : Patiente en hémorragie post-partum! La femme a perdu connaissance à domicile.,MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie critique chez une femme à domicile. Perd connaissance. Aide immédiate nécessaire.,MÉDICAL,4,1,0,MANQUE_LIEU
"La patiente à domicile, en hémorragie post-partum, est inconsciente. Assistance médicale requise.",MÉDICAL,4,1,0,MANQUE_LIEU
"Patiente domiciliée, en hémorragie post-partum. La femme a perdu connaissance. Urgence!",MÉDICAL,4,1,0,MANQUE_LIEU
"La femme à domicile, en hémorragie post-partum. Elle a perdu connaissance. Aide médicale immédiate.",MÉDICAL,4,1,0,MANQUE_LIEU
"Urgence médicale : Patiente à domicile, en hémorragie post-partum. Elle a perdu connaissance.",MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie post-partum à domicile! La femme a perdu connaissance. Urgence médicale.,MÉDICAL,4,1,0,MANQUE_LIEU
"Patiente domiciliée, en hémorragie post-partum. Elle a perdu connaissance. Aide immédiate requise.",MÉDICAL,4,1,0,MANQUE_LIEU
"La femme à domicile, en hémorragie post-partum. Elle a perdu connaissance. Urgence médicale immédiate!",MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie post-partum à domicile! Patiente inconsciente. Urgence médicale absolue.,MÉDICAL,4,1,0,MANQUE_LIEU
Salut les gars! Y a un gros souci avec notre site e-commerce. L'API est down et tout le monde est bloqué. Qu'est-ce qui se passe ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Salut, quelqu'un sait si le site e-commerce est down ? L'API est pas répondant. Ça fait une journée blanche pour nous.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Coucou, est-ce que le site e-commerce et l'API sont encore hors ligne ? On a plein de problèmes avec la commande en ce moment.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Salut, j'ai des gros soucis avec notre site e-commerce. L'API est tombée et tout le monde a des problèmes de paiement. C'est débile.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Est-ce que le site e-commerce est toujours down ? L'API est pas accessible. On est en panne depuis hier.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Salut, j'ai des gros soucis avec notre site e-commerce. L'API est pas répondant et tout le monde a plein de problèmes. C'est vraiment débile.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Est-ce que le site e-commerce et l'API sont encore hors ligne ? On a plein de problèmes avec les paiements en ce moment.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Salut, j'ai des gros soucis avec notre site e-commerce. L'API est tombée et tout le monde a plein de problèmes de paiement. C'est vraiment débile.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Est-ce que le site e-commerce est toujours down ? L'API est pas accessible. On est en panne depuis hier.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Salut, j'ai des gros soucis avec notre site e-commerce. L'API est pas répondant et tout le monde a plein de problèmes. C'est vraiment débile.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
URGENCE GRAVE: Grange en feu avec des animaux à l'intérieur. Requête immédiate de secours.,POMPIER,4,1,0,MANQUE_LIEU
Grande alerte! Une grange en combustion avec des animaux intérieurs. Urgent.,POMPIER,4,1,0,MANQUE_LIEU
Incendie grave dans une grange avec des animaux. Action immédiate nécessaire.,POMPIER,4,1,0,MANQUE_LIEU
Grande urgence: Grange ardente avec des animaux en intérieur. Appel de secours urgent.,POMPIER,4,1,0,MANQUE_LIEU
Incendie dans une grange avec des animaux à l'intérieur. Besoin d'aide immédiate.,POMPIER,4,1,0,MANQUE_LIEU
Grande alerte! Une grange en feu avec des animaux à l'intérieur. Appel de secours urgent.,POMPIER,4,1,0,MANQUE_LIEU
Incendie grave dans une grange avec des animaux. Action rapide requise.,POMPIER,4,1,0,MANQUE_LIEU
Grande urgence: Grange ardente avec des animaux en intérieur. Appel de secours urgent.,POMPIER,4,1,0,MANQUE_LIEU
Incendie dans une grange avec des animaux à l'intérieur. Besoin d'aide immédiate.,POMPIER,4,1,0,MANQUE_LIEU
Grande alerte! Une grange en feu avec des animaux à l'intérieur. Appel de secours urgent.,POMPIER,4,1,0,MANQUE_LIEU
"Bonjour monsieur le pompier, nous avons un problème à l'adresse 123 Avenue des Chantiers. Un ouvrier est partiellement enseveli et on a besoin d'aide immédiate.",POMPIER,4,1,0,MANQUE_LIEU
"Je suis désolé pour ma bêtise, mais il semble qu'il y ait eu un accident sur le chantier. Il faudrait que vous viendriez vite.",POMPIER,3,1,0,MANQUE_LIEU
Salut les pompiers ! Il y a un problème sur le site du chantier. Un ouvrier est parti par terre et il a besoin de secours.,POMPIER,3,1,0,MANQUE_LIEU
"Monsieur le pompier, on a un drame sur le chantier. Un ouvrier est en panne et il va pas bien. Il a besoin d'aide.",POMPIER,3,1,0,MANQUE_LIEU
"Bonjour, je suis désolé pour la confusion. Il y a un accident sur le chantier. Un ouvrier est parti dans les tuyaux et il est peut-être blessé.",POMPIER,3,1,0,MANQUE_LIEU
"Salut les pompiers, il y a un gros problème sur le chantier. Un ouvrier est partiellement enseveli et on a besoin d'aide.",POMPIER,4,1,0,MANQUE_LIEU
"Bonjour, je suis désolé pour la confusion. Il y a un accident sur le chantier. Un ouvrier est parti par terre et il a besoin de secours.",POMPIER,3,1,0,MANQUE_LIEU
"Salut les pompiers, on a un problème sur le chantier. Un ouvrier est partiellement enseveli et il va pas bien. Il a besoin d'aide.",POMPIER,3,1,0,MANQUE_LIEU
"Monsieur le pompier, il y a un accident sur le chantier. Un ouvrier est parti dans les tuyaux et il peut-être blessé.",POMPIER,3,1,0,MANQUE_LIEU
"Salut, je suis désolé pour la confusion. Il y a un accident sur le chantier. Un ouvrier est parti par terre et il a besoin de secours.",POMPIER,3,1,0,MANQUE_LIEU
"Salut à tous. J'ai un cas super grave dans mes toilettes publiques ! Une personne qui a l'air de vouloir se jeter d'un pont. Il est vraiment urgent qu'on fasse quelque chose, sinon c'est game over !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Chers collègues, j'ai une situation critique à traiter dans les toilettes. Il y a quelqu'un qui pourrait se suicider. Nous avons besoin d'aide immédiate.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Salut à tous. Une personne qui a l'air de vouloir se jeter d'un pont est dans les toilettes publiques. C'est une situation critique, je vous en prie, faites quelque chose !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis une personne importante et j'ai besoin d'aide urgente. Il y a quelqu'un dans les toilettes qui pourrait se suicider. Actuellement, c'est vraiment grave !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Salut à tous, j'ai un cas très grave dans les toilettes publiques. Une personne qui a l'air de vouloir se jeter d'un pont. C'est vraiment une situation critique !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis un PDG et j'ai besoin d'aide urgente. Il y a quelqu'un dans les toilettes qui pourrait se suicider. C'est vraiment grave, faites quelque chose !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Chers collègues, il y a une situation très grave dans les toilettes publiques. Une personne qui a l'air de vouloir se jeter d'un pont. C'est vraiment urgent !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis une personne importante et j'ai besoin d'aide immédiate. Il y a quelqu'un dans les toilettes qui pourrait se suicider. C'est vraiment grave, faites quelque chose !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Salut à tous, j'ai un cas très grave dans les toilettes publiques. Une personne qui a l'air de vouloir se jeter d'un pont. C'est vraiment une situation critique !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je suis un PDG et j'ai besoin d'aide urgente. Il y a quelqu'un dans les toilettes qui pourrait se suicider. C'est vraiment grave, faites quelque chose !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SOS ! Mon imprimante industrielle est cassée ! Il y a une erreur de bourrage là-dedans. C'est très grave!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Est-ce que vous pouvez m'aider avec ma machine d'impression qui ne fonctionne pas ? Il y a une erreur de bourrage. C'est terrible!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Je suis en panne avec ma machine d'impression industrielle. Il y a une erreur de bourrage. C'est vraiment grave!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Mon imprimante industrielle est en panne. Il y a une erreur de bourrage. C'est très grave! Je suis vraiment inquiet!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Est-ce que vous pouvez m'aider avec ma machine d'impression industrielle qui ne fonctionne pas ? Il y a une erreur de bourrage. C'est terrible! Je suis vraiment anxieux!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Mon imprimante industrielle est cassée ! Il y a une erreur de bourrage là-dedans. C'est très grave! Je suis vraiment préoccupé!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Est-ce que vous pouvez m'aider avec ma machine d'impression qui ne fonctionne pas ? Il y a une erreur de bourrage. C'est terrible! Je suis vraiment anxieux!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Mon imprimante industrielle est en panne. Il y a une erreur de bourrage. C'est très grave! Je suis vraiment préoccupé!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Est-ce que vous pouvez m'aider avec ma machine d'impression industrielle qui ne fonctionne pas ? Il y a une erreur de bourrage. C'est terrible! Je suis vraiment anxieux!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Mon imprimante industrielle est cassée ! Il y a une erreur de bourrage là-dedans. C'est très grave! Je suis vraiment préoccupé!,DIGITAL SUPPORT,4,2,4,MANQUE_LIEU
Je suis tellement frustré! Quelqu'un a emprunté mon badge d'accès! C'est incroyable!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
"Je sais pas exactement ce qui s'est passé, mais mon badge est parti!",DIGITAL SUPPORT,2,1,0,MANQUE_IDENTIFIANT
Je suis en colère! Mon badge d'accès est disparu et je ne sais pas où il est!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Est-ce que quelqu'un a emprunté mon badge d'accès? C'est vraiment incroyable!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Mon badge d'accès est parti! Je ne sais pas où il est!,DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Je suis en colère! Mon badge d'accès est disparu!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Quelqu'un a emprunté mon badge d'accès! C'est vraiment incroyable!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Est-ce que quelqu'un a emprunté mon badge d'accès? C'est vraiment incroyable!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Mon badge d'accès est parti! Je ne sais pas où il est!,DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Je suis en colère! Mon badge d'accès est disparu!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
