"Sujets","Demande","Domaine","Niveau de priorité"
"Accès refusé à <app_name>","Au secours, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Connexion VPN impossible","Bonjour, mon client VPN affiche une erreur de timeout lors de l'authentification. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Compte verrouillé","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Erreur timeout sur le VPN","Bonjour, la connexion VPN se coupe toute seule toutes les 5 minutes. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Changement de téléphone MFA","Hello le helpdesk, l'application me demande un code d'approbation mais aucune notification n'apparaît. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Problème application Authenticator","Bonjour l'équipe sécurité, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Mot de passe oublié","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Coupures VPN fréquentes","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Changement de téléphone MFA","Bonjour l'équipe sécurité, l'application me demande un code d'approbation mais aucune notification n'apparaît. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Mot de passe expiré","Bonjour l'équipe, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Changement de téléphone MFA","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Token physique désynchronisé","Bonjour l'équipe sécurité, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Compte verrouillé","Bonjour, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Basse"
"Compte verrouillé","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Changement de téléphone MFA","Bonjour, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Code MFA non reçu","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Coupures VPN fréquentes","Bonjour, le logiciel VPN reste bloqué sur 'Connecting...' indéfiniment. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Compte verrouillé","Au secours, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Accès refusé à <app_name>","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Accès refusé à <app_name>","Au secours, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe expiré","Bonjour l'équipe, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Changement de téléphone MFA","Hello le helpdesk, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Mot de passe expiré","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Erreur timeout sur le VPN","Bonjour le support, la connexion VPN se coupe toute seule toutes les 5 minutes. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Impossible de joindre le réseau d'entreprise","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Coupures VPN fréquentes","Bonjour le support, le logiciel VPN reste bloqué sur 'Connecting...' indéfiniment. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Accès refusé à <app_name>","Bonjour l'équipe, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Token physique désynchronisé","Bonjour, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Code MFA non reçu","Bonjour l'équipe sécurité, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Erreur timeout sur le VPN","Bonjour le support, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Coupures VPN fréquentes","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Haute"
"Token physique désynchronisé","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Mot de passe oublié","Bonjour l'équipe, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Compte verrouillé","Au secours, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Basse"
"Accès refusé à <app_name>","Bonjour, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Compte verrouillé","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Token physique désynchronisé","Hello le helpdesk, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Impossible de joindre le réseau d'entreprise","Bonjour le support, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Haute"
"Coupures VPN fréquentes","Bonjour le support, le logiciel VPN reste bloqué sur 'Connecting...' indéfiniment. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Haute"
"Mot de passe expiré","Au secours, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Token physique désynchronisé","Bonjour, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Basse"
"Code MFA non reçu","Hello le helpdesk, l'application me demande un code d'approbation mais aucune notification n'apparaît. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Accès refusé à <app_name>","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe expiré","Bonjour, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Basse"
"Code MFA non reçu","Hello le helpdesk, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Problème application Authenticator","Hello le helpdesk, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Problème application Authenticator","Hello le helpdesk, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Compte verrouillé","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Connexion VPN impossible","Bonjour le support, la connexion VPN se coupe toute seule toutes les 5 minutes. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Token physique désynchronisé","Bonjour, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Compte verrouillé","Bonjour l'équipe, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Code MFA non reçu","Bonjour, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Mot de passe oublié","Bonjour l'équipe, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Bonjour le support, la connexion VPN se coupe toute seule toutes les 5 minutes. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Compte verrouillé","Bonjour l'équipe, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Basse"
"Mot de passe expiré","Au secours, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Token physique désynchronisé","Bonjour, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Impossible de joindre le réseau d'entreprise","Bonjour le support, le logiciel VPN reste bloqué sur 'Connecting...' indéfiniment. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Changement de téléphone MFA","Bonjour l'équipe sécurité, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Code MFA non reçu","Bonjour l'équipe sécurité, l'application me demande un code d'approbation mais aucune notification n'apparaît. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Coupures VPN fréquentes","Bonjour, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Accès refusé à <app_name>","Bonjour l'équipe, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Basse"
"Compte verrouillé","Bonjour l'équipe, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Changement de téléphone MFA","Hello le helpdesk, l'application me demande un code d'approbation mais aucune notification n'apparaît. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Mot de passe expiré","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Basse"
"Token physique désynchronisé","Bonjour, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Accès refusé à <app_name>","Au secours, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Code MFA non reçu","Hello le helpdesk, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Problème application Authenticator","Bonjour, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Changement de téléphone MFA","Hello le helpdesk, l'application me demande un code d'approbation mais aucune notification n'apparaît. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Compte verrouillé","Bonjour l'équipe, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Erreur timeout sur le VPN","Bonjour, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Mot de passe oublié","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Basse"
"Coupures VPN fréquentes","Bonjour le support, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Coupures VPN fréquentes","Hello, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Connexion VPN impossible","Hello, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Compte verrouillé","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe oublié","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Problème application Authenticator","Hello le helpdesk, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Mot de passe expiré","Bonjour l'équipe, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Accès refusé à <app_name>","Bonjour l'équipe, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Bonjour, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Erreur timeout sur le VPN","Bonjour, le logiciel VPN reste bloqué sur 'Connecting...' indéfiniment. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Haute"
"Token physique désynchronisé","Bonjour, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Accès refusé à <app_name>","Au secours, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Problème application Authenticator","Bonjour, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Code MFA non reçu","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Coupures VPN fréquentes","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Changement de téléphone MFA","Hello le helpdesk, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Compte verrouillé","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Erreur timeout sur le VPN","Bonjour, mon client VPN affiche une erreur de timeout lors de l'authentification. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Token physique désynchronisé","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Basse"
"Compte verrouillé","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Erreur timeout sur le VPN","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Haute"
"Token physique désynchronisé","Bonjour l'équipe sécurité, l'application me demande un code d'approbation mais aucune notification n'apparaît. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Mot de passe expiré","Bonjour, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Code MFA non reçu","Bonjour, l'application me demande un code d'approbation mais aucune notification n'apparaît. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Basse"
"Compte verrouillé","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Code MFA non reçu","Bonjour, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Erreur timeout sur le VPN","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Connexion VPN impossible","Bonjour le support, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Moyenne"
"Code MFA non reçu","Bonjour l'équipe sécurité, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Moyenne"
"Mot de passe expiré","Au secours, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Bonjour le support, la connexion VPN se coupe toute seule toutes les 5 minutes. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Haute"
"Accès refusé à <app_name>","Bonjour, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe oublié","Au secours, mon mot de passe a expiré ce week-end et la page de renouvellement tourne en boucle. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Compte verrouillé","Bonjour l'équipe, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Accès refusé à <app_name>","Bonjour, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Compte verrouillé","Bonjour l'équipe, j'ai un message 'Accès Refusé - Droits insuffisants' quand j'essaie d'ouvrir l'application <app_name>. J'ai besoin de cet accès de toute urgence pour finaliser un dossier.","Gestion des Comptes & Droits","Moyenne"
"Coupures VPN fréquentes","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Haute"
"Problème application Authenticator","Bonjour l'équipe sécurité, l'application me demande un code d'approbation mais aucune notification n'apparaît. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Compte verrouillé","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe oublié","Au secours, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe oublié","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Changement de téléphone MFA","Bonjour, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Moyenne"
"Problème application Authenticator","Hello le helpdesk, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Mot de passe oublié","Au secours, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Basse"
"Coupures VPN fréquentes","Bonjour le support, la connexion VPN se coupe toute seule toutes les 5 minutes. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Haute"
"Code MFA non reçu","Bonjour l'équipe sécurité, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Mon identifiant de connexion est <acc_num>.","Sécurité & Double Authentification","Basse"
"Erreur timeout sur le VPN","Bonjour, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Erreur timeout sur le VPN","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Changement de téléphone MFA","Bonjour l'équipe sécurité, j'ai changé de smartphone hier et je n'ai plus l'application Microsoft Authenticator configurée. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Coupures VPN fréquentes","Bonjour le support, mon client VPN affiche une erreur de timeout lors de l'authentification. C'est assez urgent, j'ai une réunion dans 10 minutes. Joignable au <tel_num>.","Accès Distant & VPN","Moyenne"
"Compte verrouillé","Bonjour l'équipe, je reviens de congés et j'ai totalement oublié mon mot de passe de session Windows. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Mot de passe oublié","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Mot de passe oublié","Au secours, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon nom d'utilisateur est <acc_num>.","Gestion des Comptes & Droits","Moyenne"
"Impossible de joindre le réseau d'entreprise","Hello, je suis connecté au VPN mais je n'arrive pas à accéder aux disques partagés. J'utilise une connexion fibre à domicile qui fonctionne très bien par ailleurs.","Accès Distant & VPN","Haute"
"Connexion VPN impossible","Hello, la connexion VPN se coupe toute seule toutes les 5 minutes. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Moyenne"
"Impossible de joindre le réseau d'entreprise","Hello, mon client VPN affiche une erreur de timeout lors de l'authentification. Je suis en télétravail aujourd'hui. Mon ID est <acc_num>.","Accès Distant & VPN","Haute"
"Code MFA non reçu","Bonjour l'équipe sécurité, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
"Mot de passe expiré","Bonjour l'équipe, j'ai tapé le mauvais mot de passe plusieurs fois ce matin et mon compte s'est verrouillé. Mon manager a pourtant validé mes droits d'accès la semaine dernière.","Gestion des Comptes & Droits","Basse"
"Changement de téléphone MFA","Bonjour, je ne reçois plus le SMS avec le code à 6 chiffres pour me connecter. Je suis complètement bloqué pour accéder à ma messagerie.","Sécurité & Double Authentification","Moyenne"
"Changement de téléphone MFA","Bonjour l'équipe sécurité, mon token physique (clé USB) clignote en rouge et affiche 'Erreur'. Est-il possible de réinitialiser ma méthode d'authentification ? Mon numéro est le <tel_num>.","Sécurité & Double Authentification","Basse"
