texte,domaine,severite,impact,cible,friction
"Oui, c'est un ours. Mais il ne sait pas jouer au ping-pong.",ANIMALIER,2,1,0,MANQUE_LIEU
Il est trop grand ! Je ne sais pas ce que je dois faire.,ANIMALIER,3,2,0,MANQUE_LIEU
Il semble en danger. Je devrais l'aider ?,ANIMALIER,3,2,0,MANQUE_LIEU
Le Secrétaire d'État a besoin d'un pompiers de renfort immédiatement pour une fuite suspecte de gaz à l'hôpital central. Il est essentiel qu'ils arrivent sur place dans les plus brefs délais.,POMPIER,4,1,0,MANQUE_LIEU
Le Maire demande à la brigade pompière d'envoyer une équipe rapide pour un incident de gaz suspecté dans l'immeuble résidentiel le Pionnier. Des citoyens sont inconfortables et demandent une réponse immédiate.,POMPIER,3,2,0,MANQUE_LIEU
La Directrice du Ministère de l'Intérieur nous sollicite des pompiers pour un problème suspect de gaz à la mairie. Ils sont essentiels pour maintenir le calme et prévenir les panics.,POMPIER,4,1,0,MANQUE_LIEU
Le Conseiller régional demande une intervention des pompiers pour un fuité suspecte de gaz dans l'usine industrielle de La Salle. Il est crucial que ce ne devienne pas une catastrophe publique.,POMPIER,4,2,0,MANQUE_LIEU
La Présidente de la ville demande des pompiers pour un incident suspect de gaz dans le quartier commercial du Vieux-Marché. Des marchands sont déjà en strike et les clients sont anxieux.,POMPIER,3,2,0,MANQUE_LIEU
Alerte! Urgence! Vôtre vol va atterrir à l'heure suivante. Prenez votre passeport.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Attention! Votre vol a des problèmes techniques. Atterrissage précoce dans 30 minutes.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Vol en urgence! Atterrissage urgent dans le quart d'heure à l'aéroport.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Attention! Votre vol est touché. Atterrissage à l'aéroport le plus proche.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
J'ai besoin d'informations sur le type de véhicule et sa localisation. Des passagers sont blessés et nous avons besoin de leur aide immédiatement.,TRANSPORT & MOBILITÉ,4,2,0,MANQUE_LIEU
Il y a un problème avec l'atterrissage. Nous avons besoin de savoir exactement où nous sommes pour organiser une opération d'urgence.,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Un pilote subit un accident interne. Avez-vous les informations sur l'état de sa santé ? Nous avons besoin d'aide médicale immédiate.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Il y a un risque d'explosion. Veuillez vérifier si nous sommes à l'intérieur du domaine de danger et préparez une évacuation immédiate.,TRANSPORT & MOBILITÉ,4,2,0,MANQUE_LIEU
Nous sommes tombés dans un fossé. Quelle est notre profondeur et l'état des équipements de sécurité ?,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
"Bonjour, nous avons constaté une fuite de données concernant les informations personnelles des clients VIP. Il est urgent d'identifier la cause et de prendre les mesures nécessaires.",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis préoccupé par une fuite de données d'importance. Nous devons déterminer rapidement la source et l'étendue de cette perte.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Il y a eu une fuite de données des informations confidentielles de nos clients VIP. Veuillez trouver rapidement la raison et les mesures à prendre.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis en train de mourir! Mon père a une crise d'asthme critique! Je vous ai appelé mille fois mais personne ne répond!,MÉDICAL,4,1,0,MANQUE_LIEU
Mon frère a une crise d'asthme! Vous n'avez pas assez de personnel! Mon frère risque de mourir!,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant a besoin d'urgence! Une crise d'asthme chez mon petit frère. Il est sur le point de mourir!,MÉDICAL,4,1,0,MANQUE_LIEU
Mon grand-père a une crise d'asthme critique! Vous devriez tous être en retard! Mon grand-père est sur le point de mourir!,MÉDICAL,4,1,0,MANQUE_LIEU
Il y a un accident de la route. Il va falloir aider !,POMPIER,4,1,0,MANQUE_LIEU
Je suis blessé dans un accident de la route. Qui peut m'aider ?,POMPIER,3,2,0,MANQUE_LIEU
Il est survenu un accident de la route ! J'apprécie beaucoup votre aide.,POMPIER,2,1,0,MANQUE_LIEU
Il y a eu un accident de la route. Qui pourra m'aider à sortir du véhicule ?,POMPIER,3,2,0,MANQUE_LIEU
Il est arrivé un accident de la route. J'apprécie votre aide pour m'aider à trouver une solution.,POMPIER,2,1,0,MANQUE_LIEU
Alerte numéro 1 : Fuite suspecte de gaz à localisation inconnue. Cercle d'alerte immédiat autour du point signalant la fuite.,POMPIER,4,2,0,MANQUE_LIEU
Alerte numéro 2 : Fuite suspecte de gaz au rez-de-chaussée. Vérification des tuyaux et isolation du secteur.,POMPIER,3,1,0,MANQUE_LIEU
Bonjour à tous. Nous avons une situation critique. Il semble qu'il y ait une fuite de données importantes. Je veux savoir immédiatement où ce sont les fichiers compromis.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je comprends que c'est urgent. Il y a des informations sensibles qui ont pu être compromises. Pourriez-vous me donner plus de détails sur la nature des données et leur emplacement ?,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Il est essentiel de comprendre rapidement ce qui s'est passé. Pourriez-vous identifier les fichiers concernés et indiquer leurs emplacements exacts ?,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Je veux savoir immédiatement ce qui est arrivé. Il semble que des données importantes soient à risque. Pourriez-vous me donner plus de détails sur la situation ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Nous avons un problème critique. Il semble qu'il y ait une fuite de données concernant des informations personnelles importantes. Pourriez-vous me donner les détails sur la nature et l'emplacement de ces fichiers ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Enfant solo dans la rue proche du concert. Pleure et demande de l'aide.,POLICE,4,1,0,MANQUE_LIEU
Petit garçon perdu dans la foule du festival. Il appelle sa mère mais ne trouve personne.,POLICE,4,1,0,MANQUE_LIEU
Enfant de 10 ans seul dans le quartier animé. Il dit avoir perdu son sac.,POLICE,3,1,2,MANQUE_LIEU
Petit fille seule dans le parc des concerts. Elle dit avoir perdu son telephone.,POLICE,3,1,2,MANQUE_LIEU
Salut! TGV bloqué. Pas de clim.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
TGV bloque sans clim! Urgent!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Arrêt TGV. Pas clim.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
TGV bloqué! Clim pas fonctionnel.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
TGV arrêté. Pas clim!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
URGENCE : Départ de feu dans la cuisine du restaurant Le Gourmet. L'incendie est sous contrôle mais des unités supplémentaires sont nécessaires.,POMPIER,4,2,0,COMPLET
URGENCE : Départ de feu dans la cuisine du quartier. Il s'agit d'une structure commerciale. Aide immédiate requise.,POMPIER,3,1,0,MANQUE_LIEU
URGENCE : Départ de feu dans le bâtiment central. Il y a des risques d'explosion due à les produits inflammables. Aide immédiate nécessaire.,POMPIER,4,3,0,COMPLET
URGENCE : Départ de feu dans la cuisine du complexe résidentiel. Des personnes sont blessées et un incendie est en cours.,POMPIER,4,2,0,COMPLET
URGENCE : Départ de feu dans la cuisine du hôpital. Des patients sont en danger et des médicaments inflammables ont été affectés.,POMPIER,4,3,0,COMPLET
"Enfant seul, je ne peux pas accéder à Internet !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Le serveur DNS ne fonctionne pas, aidez-moi !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Je perds la connexion, mon jeu ne fonctionne plus !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Serveur DNS down, mon dessin ne se sauve pas !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Ma connexion est mauvaise, le dessin de mon animal préféré ne s'ouvre pas !",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Alerte niveau rouge. Situation critique.,POMPIER,4,1,0,MANQUE_LIEU
Accident de la route à haute vitesse. Sécurisation immédiate.,POMPIER,3,2,0,MANQUE_LIEU
Traumatisme corporel majeur. Réanimation nécessaire.,POMPIER,4,1,0,MANQUE_LIEU
Véhicule sur le trottoir. Protection des piétons.,POMPIER,2,3,0,MANQUE_LIEU
Brûlure grave. Traitement immédiat.,POMPIER,4,1,0,MANQUE_LIEU
Fuite de gaz suspecte ! Apprenez-moi comment agir.,POMPIER,4,1,0,MANQUE_LIEU
"Gaz suspecte ! Urgent, allez-y vite.",POMPIER,4,1,0,MANQUE_LIEU
Problème de gaz ! Faites-moi savoir ce que faire.,POMPIER,4,1,0,MANQUE_LIEU
"Fuite suspecte ! Urgent, apprenez-moi le plan.",POMPIER,4,1,0,MANQUE_LIEU
Gaz suspecté ! Apprenez-moi comment agir rapidement.,POMPIER,4,1,0,MANQUE_LIEU
"Monsieur Dupont, assistant général de la SNCF, j'ai besoin d'urgence pour un TGV bloqué sans clim. Nous sommes dans les grandes heures et cela va nous arrêter complètement.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Monsieur Martin, président du Conseil régional, notre TGV est défaillant et nous n'avons pas de clim. Cela va vraiment perturber nos plans majeurs aujourd'hui.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Monsieur Dubois, représentant des transports internationaux, notre TGV a un problème avec le climatiseur. Nous sommes tous sur le point de perdre nos vols à l'international.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Monsieur Lefevre, dirigeant du service des infrastructures, notre TGV est bloqué sans clim. Cela va vraiment perturber nos opérations en région.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Monsieur Rousseau, responsable des transports régionaux, notre TGV est arrêté et nous n'avons pas de clim. Cela va vraiment affecter nos services à court terme.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Aidez-moi ! Un chien est battu !,ANIMALIER,4,1,0,MANQUE_LIEU
Il y a une vache qui est maltraitée ! J'en ai marre de voir ça !,ANIMALIER,4,1,0,MANQUE_LIEU
Un poulet est maltraité ! Il pleure!,ANIMALIER,4,1,0,MANQUE_LIEU
Aidez-moi ! Une biche est battue !,ANIMALIER,4,1,0,MANQUE_LIEU
Mon petit est en train d'avoir une crise d'asthme ! Il pleure beaucoup. On est dans une boîte de nuit. Qu'est-ce que je dois faire ?,MÉDICAL,4,1,0,MANQUE_LIEU
Ma fille d'8 ans a un accident de la voie respiratoire. Elle est très stressée et pleure beaucoup. Je suis dans un festival.,MÉDICAL,4,2,0,MANQUE_LIEU
"Mon petit garçon, d'âge d'enfant, est en pleine crise d'asthme. Il ne sait pas où il est et s'énerve beaucoup.",MÉDICAL,4,3,0,MANQUE_LIEU
Mon enfant de 12 ans a un accident d'asthme. Il ne parle pas clairement et pleure beaucoup. Je suis dans un concert.,MÉDICAL,4,3,0,MANQUE_LIEU
Cas de menaces suicidaires : Veuillez identifier le niveau d'urgence et le type de situation pour une intervention rapide.,ASSISTANCE SOCIALE,4,1,0,MANQUE_IDENTIFIANT
URGENCE : Menace de suicide potentiel. Identifiez immédiatement la personne concernée et le lieu pour une intervention médicale d'urgence.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Action requise : Cas de menace suicidaire critique. Identifiez et localisez la personne concernée pour une intervention immédiate.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
URGENCE : Un trou béant a été détecté sur la route nationale n°56 à 2 km de la sortie B9. C'est une situation critique qui nécessite une intervention immédiate.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE : Un trou béant a été signalé sur la route départementale d'Orléans à 5 km du carrefour des Abbesses. Il est essentiel de vérifier son état et les implications pour le trafic.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE : Un trou béant a été observé sur la route A73 à 3 km de la sortie A13. Une intervention rapide est nécessaire pour éviter tout dommage au trafic.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE : Un trou béant a été signalé sur la route régionale d'Angoulême à 2 km du carrefour des Prés. C'est une situation urgente qui doit être traitée rapidement.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je me sens désorientée. Mon téléphone ne fonctionne pas et mon ordinateur n'est plus connecté au réseau. Je ne sais plus quoi faire.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon écran s'éteint tout seul et mon Internet ne fonctionne pas. Je ne peux pas accéder à mes courriels ou mes documents.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux plus utiliser mon téléphone pour appeler les amis. Mon ordinateur est inopérant et je suis sans connexion Internet.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur n'est plus connecté au réseau et mon téléphone ne fonctionne pas. Je ne peux plus accéder à mes emails ou faire des appels.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux plus accéder à mon ordinateur et mon téléphone est hors service. Je suis sans connexion Internet et je ne sais pas quoi faire.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon chien a perdu son chiot. Il est seul dans la rue et pleure beaucoup. Help me please!,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chat s'est échappé. Il a disparu dans le parc public.,ANIMALIER,3,2,0,MANQUE_LIEU
Ma souris a fui son abri. Elle cherche une nouvelle maison.,ANIMALIER,2,3,0,MANQUE_LIEU
Mon oiseau a un problème avec sa cage. Elle est enfermée et pleure.,ANIMALIER,4,1,0,MANQUE_LIEU
Mon porc a loupé son trou et est en détresse. Il hurle.,ANIMALIER,3,2,0,MANQUE_LIEU
Un ours sauvage a été observé dans la forêt environnante !,ANIMALIER,4,3,0,MANQUE_LIEU
Le courant est coupé. Que faire ?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pas de signal dans les systèmes. Que devons-nous faire ?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
La lumière ne s'allume pas. Que faire ?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Mon égout déborde! Que faites-vous? Je suis en colère!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ma rue est pleine d'eau! Aidez-moi immédiatement!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je suis terrorisé! Mes égouts débordent et ça arrive de nulle part!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon égout est pleinement débordant! Que fais-je maintenant?,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je ne peux pas m'en occuper! Mes égouts débordent!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Serveur DNS down - Je dois accéder à mon compte bancaire pour payer mes factures!,DIGITAL SUPPORT,4,2,0,MANQUE_LIEU
Serveur DNS down - Mon ordinateur ne fonctionne pas depuis ce matin!,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Serveur DNS down - Je ne peux plus me connecter à internet pour faire mes courses en ligne!,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Serveur DNS down - Je ne peux plus envoyer de mails importance!,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Je ne peux pas accéder au site Internet. Mon grand est parti et il n'est pas là pour m'aider.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur n'arrête pas de faire du bruit. Je ne peux plus jouer à mes jeux!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Je ne peux pas voir les vidéos sur YouTube. Il est trop important pour moi!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Mon écran est noir. Je ne sais pas ce qui s'est passé.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux pas envoyer d'e-mails. Mon professeur m'a dit de le faire pour une leçon importante!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Salut mon petit! Il semble qu'il y ait eu un problème avec le barrage. Nous sommes ici pour vous aider. Pourriez-vous me dire où vous êtes ?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Je suis désolé, mais j'ai du mal à comprendre. Pourriez-vous me dire où vous êtes exactement ?",ÉNERGIE & INFRASTRUCTURES,3,1,0,MANQUE_LIEU
"Je suis désolé, mais je ne peux pas vous aider si je ne sais pas où vous êtes. Pourriez-vous me dire exactement où vous en sont ?",ÉNERGIE & INFRASTRUCTURES,3,1,0,MANQUE_LIEU
Il y a un feu dans la cuisine !,POMPIER,4,1,0,MANQUE_LIEU
Le feu est en éveil dans le coin de la cuisine !,POMPIER,4,1,0,MANQUE_LIEU
Il y a une personne qui menace de s'endommager sur le pont. Elle est seule et pleure.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je perds mon téléphone et je ne sais pas où je suis.,DIGITAL SUPPORT,4,2,0,MANQUE_LIEU
Mon iPad est cassé et je ne peux pas faire quoi que ce soit.,DIGITAL SUPPORT,3,1,2,MANQUE_LIEU
Je n'ai pas reçu de message d'arrivée et je suis perdu.,DIGITAL SUPPORT,4,3,0,MANQUE_MESSAGE_ERREUR
Je ne sais pas comment faire un appel et je suis paniqué.,DIGITAL SUPPORT,4,1,0,MANQUE_CONTEXTE
Mon smartphone est éteint et je ne peux pas recevoir d'aide.,DIGITAL SUPPORT,4,2,0,MANQUE_LIEU
"Je suis une personne âgée et je m'appelle Marie. J'ai vécu dans cette ville pendant 50 ans, j'aime beaucoup les personnes mais il y a des moments où c'est difficile. Aujourd'hui, il y a eu un accident et j'ai besoin d'urgence.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Bonjour, je suis une personne âgée appelée Jean. Depuis ma retraite, j'adore voyager et découvrir de nouvelles cultures. Cependant, je me sens vraiment anxieuse aujourd'hui et cela m'inquiète vraiment.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Mon nom est Simone, j'ai 80 ans. J'ai vécu dans cette ville toute ma vie et j'aime beaucoup les gens. Cependant, il y a une situation d'urgence qui m'inquiète vraiment.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Je m'appelle Henri, j'ai 75 ans et je viens de mon petit appartement. J'aime beaucoup les autres mais il y a quelque chose qui me préoccupe vraiment aujourd'hui.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Bonjour, je suis une personne âgée appelée Sophie. Depuis mon retraite, j'adore faire des randonnées dans les montagnes. Cependant, il y a un accident qui m'inquiète vraiment.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Bonjour John, le réseau de l'entreprise est complètement coupé. N'as-tu pas reçu une alerte d'urgence ? Nous avons besoin d'une résolution immédiate.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Veuillez arrêter toutes activités sur les systèmes internes immédiatement. Le réseau est complètement inaccessible.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Bonjour Emily, la connexion au réseau de l'entreprise est perdue. Pourriez-vous vérifier immédiatement s'il n'y a pas d'interruption technique ?",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Bonjour Martin, le réseau de l'entreprise est complètement coupé. Nous avons besoin d'un retour rapide sur cette situation.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Je suis désolé, mais il semble qu'il y ait une panne dans le réseau de l'entreprise. Pouvez-vous résoudre ce problème rapidement ?",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Profil d'alerte n°1234567890 : Sécurité routière - Incident pontique,ASSISTANCE SOCIALE,4,2,0,MANQUE_LIEU
Codeurgence n°112233 : Manque de contrôle sur pont,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Alerte n°987654321 : Situation critique pont,ASSISTANCE SOCIALE,4,3,0,MANQUE_LIEU
Codeurgence n°456789123 : Dommages significatifs pont,ASSISTANCE SOCIALE,4,2,0,MANQUE_LIEU
Profil d'urgence n°789123456 : Accident pontique,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Il y a une boue qui coule autour de nous ! Qui peut nous aider ?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Cette boue est dangereuse, quelqu'un doit nous aider à éviter ça !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Je vois une boue, quelqu'un doit y faire attention !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Attention ! Il y a une boue qui coule près de nous, quelqu'un doit l'arrêter !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Je sens de la boue, il faut faire attention ! Quelqu'un doit l'évacuer !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Madame la Directrice, nous avons une hémorragie sévère dans le service de chirurgie. Le patient est à l'étage 2, chambre 105.",MÉDICAL,4,1,0,MANQUE_LIEU
"Nous avons une situation médicale critique. Un patient présente des symptômes d'hémorragie sévère dans le service de pédiatrie, chambre 302.",MÉDICAL,4,1,0,MANQUE_LIEU
"Madame le Docteur, nous avons un cas d'hémorragie sévère. Le patient est dans le service de cardiologie, chambre 204.",MÉDICAL,4,1,0,MANQUE_LIEU
URGENCE - Avion en panne au-dessus du Canada. Demande immédiate de secours.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
URGENCE - Vols de Paris-London interrompus. Requête d'aide immédiate.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
URGENCE - Avion à l'atterrissage en urgence. Demande de secours immédiate.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
URGENCE - Avion volant hors du contrôle. Demande d'aide immédiate.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
URGENCE - Avion en urgence sur l'aéroport de New York. Demande d'aide immédiate.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Détectée une anomalie de pression dans le système d'assainissement sous-sol.,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Alerte à une augmentation rapide des niveaux de solvage dans les tunnels d'assainissement.,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Indicateur d'oxydation dépassé dans le réseau de drainage sub-sol.,RISQUES ENVIRONNEMENTAUX,2,1,4,MANQUE_LIEU
Détectée une zone de consolidation anormale dans la couche du sol.,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Signalement d'un mouvement de fond en direction du réseau de conduits.,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Je dois atterrir immédiatement parce qu'il y a un problème avec mon véhicule.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon véhicule est en panne. Veuillez m'aider à sortir.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Je suis coincé sur la route et j'ai besoin d'aide.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon véhicule a des problèmes et je devrais arrêter d'urgence.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon véhicule est en panne et je devrais sortir de là.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Madame la Directrice, nous avons un nuage chimique émanant de l'usine à environ 500m. Demandez immédiatement à tous les employés d'aller vers la zone sûre.",RISQUES ENVIRONNEMENTAUX,4,3,2,MANQUE_LIEU
"Mr. le Secrétaire, il y a un nuage chimique et nous devons s'évader. Veuillez appeler les secours immédiatement.",RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
"Madame la Directrice, le nuage chimique est détecté à l'usine. Demandez aux employés de s'évader vers le sud.",RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_LIEU
"Mr. le Responsable, nous avons un nuage chimique qui se propage dans notre direction. Veuillez appeler la police immédiatement.",RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
"Madame la Directrice, un nuage chimique est détecté à l'usine et nous devons quitter immédiatement le bâtiment.",RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_LIEU
"Madame, Monsieur, nous avons une situation d'urgence. Un individu se prépare à commettre un acte de violence. Je serais ravi de vous informer que nous avons décelé une menace suicidaire en personne.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je tiens à vous faire savoir que nous avons une situation critique. Un individu risque de se suicider sur le pont et il est urgent d'intervention.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame, Monsieur, je vous informe que nous avons un incident d'urgence. Il y a une personne qui se prépare à commettre un suicide sur le pont et elle doit être sauvée immédiatement.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je suis une personne âgée de 75 ans. Mon appartement a été cambriolé cette nuit. Je n'ai aucun moyen de savoir qui est responsable et je ne sais pas où ils ont disparu.,POLICE,4,1,0,MANQUE_LIEU
J'ai 82 ans et mon sac a été volé lors d'un marché. Il contient de l'argent et des documents importants que je ne peux pas récupérer seule.,POLICE,4,1,0,MANQUE_LIEU
Je suis une personne âgée et mon porte-monnaie a disparu. Il contient beaucoup d'argent et des identifiants de comptes importants.,POLICE,4,1,0,MANQUE_LIEU
Mon sac a été volé en train de marcher sur la route. Il contient mes identifiants bancaires et beaucoup d'argent.,POLICE,4,1,0,MANQUE_LIEU
URGENCE N°1 : Égouts débordants - Code Régional : [CODE],SERVICES URBAINS,4,2,0,MANQUE_LIEU
URGENCE N°2 : Débordement d'égouts - Code Local : [CODE],SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE N°3 : Eaux usées débordantes - Numéro de Référence : [CODE],SERVICES URBAINS,4,2,0,MANQUE_LIEU
URGENCE N°4 : Écoulement d'égouts - Identification : [CODE],SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE N°5 : Débordement des égouts - Numéro d'Incident : [CODE],SERVICES URBAINS,4,2,0,MANQUE_LIEU
J'ai perdu mon internet! Rien ne fonctionne!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur est débranché!,DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
Le Wi-Fi a disparu! Je ne peux pas accéder à internet!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux pas accéder à mon email! Mon réseau est down!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur ne se lance pas! Le réseau semble coupé!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
SOS Ransomware ! Mon ordinateur est crypté et je ne peux plus accéder à mes fichiers. Aidez-moi s'il vous plaît.,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
J'ai reçu une demande de paiement en crypto-monnaie pour récupérer mon accès. Que faire ?,CYBERSÉCURITÉ,3,2,0,MANQUE_IDENTIFIANT
Mon système est en panne et je ne sais pas comment le débloquer. Avez-vous des instructions ?,CYBERSÉCURITÉ,2,1,0,MANQUE_MESSAGE_ERREUR
Je ne peux plus accéder à mon bureau en raison d'un ransomware. Que faut-il faire ?,CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Mon ordinateur est infecté et je ne sais pas comment le désinfecter. Aidez-moi !,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Il y a une fuite de gaz suspecte. Urgent.,POMPIER,4,1,0,MANQUE_LIEU
Fuite de gaz dans mon immeuble. Neuf étages.,POMPIER,4,2,0,MANQUE_LIEU
Fuite de gaz suspecte. Urgent. Besoin d'aide immédiate.,POMPIER,4,1,0,MANQUE_LIEU
Fuite de gaz suspecte. Urgent !,POMPIER,4,1,0,MANQUE_LIEU
Enfant seul : Inondation rapide !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Enfant seul : Seule dans l'eau !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Enfant seul : Pleure et en danger !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
